"","country","sub_region","cancer_site","sex","measure_type","age","p","life_exp_loss_years"
"308","Denmark","All","Rectum (C20)","Males","Proportion of life lost",41,0.40151699,15.484404
"309","Denmark","All","Rectum (C20)","Males","Proportion of life lost",42,0.40053574,15.063519
"310","Denmark","All","Rectum (C20)","Males","Proportion of life lost",43,0.39935986,14.638402
"311","Denmark","All","Rectum (C20)","Males","Proportion of life lost",44,0.3979921,14.209302
"312","Denmark","All","Rectum (C20)","Males","Proportion of life lost",45,0.39643433,13.78287
"313","Denmark","All","Rectum (C20)","Males","Proportion of life lost",46,0.39468521,13.354316
"314","Denmark","All","Rectum (C20)","Males","Proportion of life lost",47,0.39275047,12.926677
"315","Denmark","All","Rectum (C20)","Males","Proportion of life lost",48,0.39063114,12.494536
"316","Denmark","All","Rectum (C20)","Males","Proportion of life lost",49,0.38833031,12.05928
"317","Denmark","All","Rectum (C20)","Males","Proportion of life lost",50,0.38586182,11.634475
"318","Denmark","All","Rectum (C20)","Males","Proportion of life lost",51,0.38322071,11.209728
"319","Denmark","All","Rectum (C20)","Males","Proportion of life lost",52,0.38041134,10.784125
"320","Denmark","All","Rectum (C20)","Males","Proportion of life lost",53,0.3774575,10.364521
"321","Denmark","All","Rectum (C20)","Males","Proportion of life lost",54,0.37435352,9.9537344
"322","Denmark","All","Rectum (C20)","Males","Proportion of life lost",55,0.37109974,9.5442829
"323","Denmark","All","Rectum (C20)","Males","Proportion of life lost",56,0.3677169,9.1418867
"324","Denmark","All","Rectum (C20)","Males","Proportion of life lost",57,0.36421143,8.752038
"325","Denmark","All","Rectum (C20)","Males","Proportion of life lost",58,0.36058048,8.3640413
"326","Denmark","All","Rectum (C20)","Males","Proportion of life lost",59,0.35683903,7.9844394
"327","Denmark","All","Rectum (C20)","Males","Proportion of life lost",60,0.35299389,7.6124949
"328","Denmark","All","Rectum (C20)","Males","Proportion of life lost",61,0.34905117,7.2496061
"329","Denmark","All","Rectum (C20)","Males","Proportion of life lost",62,0.34501652,6.8936901
"330","Denmark","All","Rectum (C20)","Males","Proportion of life lost",63,0.34090462,6.5477104
"331","Denmark","All","Rectum (C20)","Males","Proportion of life lost",64,0.33672527,6.2075653
"332","Denmark","All","Rectum (C20)","Males","Proportion of life lost",65,0.33256161,5.876452
"333","Denmark","All","Rectum (C20)","Males","Proportion of life lost",66,0.32850769,5.5538306
"334","Denmark","All","Rectum (C20)","Males","Proportion of life lost",67,0.32465977,5.2482677
"335","Denmark","All","Rectum (C20)","Males","Proportion of life lost",68,0.32109673,4.9520135
"336","Denmark","All","Rectum (C20)","Males","Proportion of life lost",69,0.3179129,4.6722398
"337","Denmark","All","Rectum (C20)","Males","Proportion of life lost",70,0.31517632,4.4034362
"338","Denmark","All","Rectum (C20)","Males","Proportion of life lost",71,0.3129845,4.1568518
"339","Denmark","All","Rectum (C20)","Males","Proportion of life lost",72,0.31137896,3.9183102
"340","Denmark","All","Rectum (C20)","Males","Proportion of life lost",73,0.31047199,3.694561
"341","Denmark","All","Rectum (C20)","Males","Proportion of life lost",74,0.31021463,3.487375
"342","Denmark","All","Rectum (C20)","Males","Proportion of life lost",75,0.31058661,3.2866523
"343","Denmark","All","Rectum (C20)","Males","Proportion of life lost",76,0.31159468,3.0933454
"344","Denmark","All","Rectum (C20)","Males","Proportion of life lost",77,0.31324108,2.9105802
"345","Denmark","All","Rectum (C20)","Males","Proportion of life lost",78,0.3155007,2.7397463
"346","Denmark","All","Rectum (C20)","Males","Proportion of life lost",79,0.31843613,2.5795019
"347","Denmark","All","Rectum (C20)","Males","Proportion of life lost",80,0.32201962,2.4331141
"348","Denmark","All","Rectum (C20)","Males","Proportion of life lost",81,0.32619099,2.2872431
"349","Denmark","All","Rectum (C20)","Males","Proportion of life lost",82,0.33105625,2.1585987
"350","Denmark","All","Rectum (C20)","Males","Proportion of life lost",83,0.3364209,2.0249135
"351","Denmark","All","Rectum (C20)","Males","Proportion of life lost",84,0.34253056,1.913511
"352","Denmark","All","Rectum (C20)","Males","Proportion of life lost",85,0.34909256,1.7947985
"353","Denmark","All","Rectum (C20)","Males","Proportion of life lost",86,0.3563657,1.6872867
"354","Denmark","All","Rectum (C20)","Males","Proportion of life lost",87,0.36415352,1.580304
"355","Denmark","All","Rectum (C20)","Males","Proportion of life lost",88,0.37277927,1.4847767
"356","Denmark","All","Rectum (C20)","Males","Proportion of life lost",89,0.38208366,1.3904555
"357","Denmark","All","Rectum (C20)","Males","Proportion of life lost",90,0.39200008,1.3125018
"358","Denmark","All","Rectum (C20)","Females","Proportion of life lost",40,0.40431042,17.454588
"359","Denmark","All","Rectum (C20)","Females","Proportion of life lost",41,0.39036144,16.471491
"360","Denmark","All","Rectum (C20)","Females","Proportion of life lost",42,0.37735458,15.556874
"361","Denmark","All","Rectum (C20)","Females","Proportion of life lost",43,0.36527706,14.70542
"362","Denmark","All","Rectum (C20)","Females","Proportion of life lost",44,0.3541135,13.914105
"363","Denmark","All","Rectum (C20)","Females","Proportion of life lost",45,0.34384125,13.180283
"364","Denmark","All","Rectum (C20)","Females","Proportion of life lost",46,0.33443855,12.49764
"365","Denmark","All","Rectum (C20)","Females","Proportion of life lost",47,0.32588867,11.864706
"366","Denmark","All","Rectum (C20)","Females","Proportion of life lost",48,0.3181706,11.282588
"367","Denmark","All","Rectum (C20)","Females","Proportion of life lost",49,0.31125767,10.744469
"368","Denmark","All","Rectum (C20)","Females","Proportion of life lost",50,0.3051322,10.246703
"369","Denmark","All","Rectum (C20)","Females","Proportion of life lost",51,0.29977219,9.7865915
"370","Denmark","All","Rectum (C20)","Females","Proportion of life lost",52,0.29516447,9.3635521
"371","Denmark","All","Rectum (C20)","Females","Proportion of life lost",53,0.29129118,8.9712791
"372","Denmark","All","Rectum (C20)","Females","Proportion of life lost",54,0.28814209,8.6100407
"373","Denmark","All","Rectum (C20)","Females","Proportion of life lost",55,0.28570473,8.2796736
"374","Denmark","All","Rectum (C20)","Females","Proportion of life lost",56,0.28397293,7.9754858
"375","Denmark","All","Rectum (C20)","Females","Proportion of life lost",57,0.28294037,7.6952257
"376","Denmark","All","Rectum (C20)","Females","Proportion of life lost",58,0.28260469,7.4352388
"377","Denmark","All","Rectum (C20)","Females","Proportion of life lost",59,0.28296906,7.1972208
"378","Denmark","All","Rectum (C20)","Females","Proportion of life lost",60,0.28404192,6.9788604
"379","Denmark","All","Rectum (C20)","Females","Proportion of life lost",61,0.28581812,6.7777419
"380","Denmark","All","Rectum (C20)","Females","Proportion of life lost",62,0.28831282,6.5921884
"381","Denmark","All","Rectum (C20)","Females","Proportion of life lost",63,0.29148081,6.4207587
"382","Denmark","All","Rectum (C20)","Females","Proportion of life lost",64,0.29511873,6.2535396
"383","Denmark","All","Rectum (C20)","Females","Proportion of life lost",65,0.29898872,6.0873146
"384","Denmark","All","Rectum (C20)","Females","Proportion of life lost",66,0.30286785,5.9178901
"385","Denmark","All","Rectum (C20)","Females","Proportion of life lost",67,0.30656082,5.7396193
"386","Denmark","All","Rectum (C20)","Females","Proportion of life lost",68,0.30989952,5.5490685
"387","Denmark","All","Rectum (C20)","Females","Proportion of life lost",69,0.31274536,5.3505316
"388","Denmark","All","Rectum (C20)","Females","Proportion of life lost",70,0.31499111,5.1412239
"389","Denmark","All","Rectum (C20)","Females","Proportion of life lost",71,0.31655346,4.9206495
"390","Denmark","All","Rectum (C20)","Females","Proportion of life lost",72,0.31740282,4.6877789
"391","Denmark","All","Rectum (C20)","Females","Proportion of life lost",73,0.31754946,4.4465728
"392","Denmark","All","Rectum (C20)","Females","Proportion of life lost",74,0.3171063,4.2079368
"393","Denmark","All","Rectum (C20)","Females","Proportion of life lost",75,0.31630215,3.966603
"394","Denmark","All","Rectum (C20)","Females","Proportion of life lost",76,0.31542379,3.7259285
"395","Denmark","All","Rectum (C20)","Females","Proportion of life lost",77,0.31477697,3.4980531
"396","Denmark","All","Rectum (C20)","Females","Proportion of life lost",78,0.31460098,3.2875929
"397","Denmark","All","Rectum (C20)","Females","Proportion of life lost",79,0.31502975,3.081913
"398","Denmark","All","Rectum (C20)","Females","Proportion of life lost",80,0.3163271,2.8960392
"399","Denmark","All","Rectum (C20)","Females","Proportion of life lost",81,0.31855906,2.7254429
"400","Denmark","All","Rectum (C20)","Females","Proportion of life lost",82,0.3218697,2.5647357
"401","Denmark","All","Rectum (C20)","Females","Proportion of life lost",83,0.32635952,2.424464
"402","Denmark","All","Rectum (C20)","Females","Proportion of life lost",84,0.33203297,2.2989025
"403","Denmark","All","Rectum (C20)","Females","Proportion of life lost",85,0.33877785,2.1776466
"404","Denmark","All","Rectum (C20)","Females","Proportion of life lost",86,0.34657867,2.0570765
"405","Denmark","All","Rectum (C20)","Females","Proportion of life lost",87,0.35540192,1.9382598
"406","Denmark","All","Rectum (C20)","Females","Proportion of life lost",88,0.36532635,1.8363175
"407","Denmark","All","Rectum (C20)","Females","Proportion of life lost",89,0.37583321,1.727736
"408","Denmark","All","Rectum (C20)","Females","Proportion of life lost",90,0.38719242,1.6305984
"409","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",40,0.95180519,37.611687
"410","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",41,0.94886787,36.592857
"411","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",42,0.94586472,35.572487
"412","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",43,0.94279907,34.557987
"413","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",44,0.9396801,33.548904
"414","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",45,0.93651497,32.559906
"415","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",46,0.93330467,31.578697
"416","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",47,0.93005753,30.611174
"417","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",48,0.9267775,29.643452
"418","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",49,0.92347519,28.677769
"419","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",50,0.92017609,27.745075
"420","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",51,0.91687325,26.819794
"421","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",52,0.91357414,25.89854
"422","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",53,0.91031746,24.996202
"423","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",54,0.90710579,24.119152
"424","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",55,0.90394341,23.248444
"425","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",56,0.90086555,22.396608
"426","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",57,0.89788887,21.576363
"427","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",58,0.89501236,20.760748
"428","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",59,0.89226967,19.964949
"429","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",60,0.88968391,19.186493
"430","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",61,0.88727211,18.428167
"431","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",62,0.88504868,17.683941
"432","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",63,0.88305275,16.960678
"433","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",64,0.88128006,16.24649
"434","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",65,0.87971657,15.544825
"435","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",66,0.87833534,14.84935
"436","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",67,0.87711685,14.178979
"437","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",68,0.87600441,13.509903
"438","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",69,0.87497856,12.859213
"439","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",70,0.87397102,12.210548
"440","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",71,0.87296516,11.594142
"441","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",72,0.8718222,10.970779
"442","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",73,0.87057167,10.359647
"443","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",74,0.86913094,9.7706079
"444","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",75,0.86746674,9.1796026
"445","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",76,0.86559151,8.5931301
"446","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",77,0.86353287,8.0237932
"447","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",78,0.86126091,7.4790211
"448","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",79,0.85884842,6.957129
"449","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",80,0.85627258,6.4698195
"450","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",81,0.85339943,5.9840155
"451","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",82,0.85041924,5.5450211
"452","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",83,0.84698082,5.0979681
"453","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",84,0.84350723,4.7121649
"454","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",85,0.83942635,4.315764
"455","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",86,0.83513878,3.9541364
"456","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",87,0.8302993,3.6032202
"457","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",88,0.82535904,3.2873983
"458","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",89,0.82000038,2.9840953
"459","Denmark","All","Liver (C22.0-1)","Males","Proportion of life lost",90,0.81427505,2.7263706
"460","Denmark","All","Liver (C22.0-1)","Females","Proportion of life lost",40,0.76255836,32.920601
"461","Denmark","All","Liver (C22.0-1)","Females","Proportion of life lost",41,0.77194145,32.572445
"462","Denmark","All","Liver (C22.0-1)","Females","Proportion of life lost",42,0.78064468,32.182968
